Gene_Symbol,mock_1,mock_2,hcmv_72h_1,hcmv_72h_2
PHKA2,3.867292695,3.974760382,3.781311094,3.202996309
PHKB,17.85349538,17.41829987,6.893954719,6.612148357
PHKG2,2.98929756,2.763471582,3.266077433,3.301543551
SERPINA1,0,0.029715947,0.109431965,0.056424826
PKD1,42.01048163,42.81798694,20.01558512,20.10900829
PKD2,58.18243318,56.57850716,13.35031191,13.07033491
PKLR,0.065742028,0.075466591,0.041356148,0.044780136
PKP1,0.030272106,0.022836599,0.277246396,0.26684478
PLA2G2A,0.263706215,0.191370696,0.050338704,0
PLG,0.38049506,0.313811151,0.170784407,0.188348632
PLOD1,133.8046756,134.4393349,61.65702355,61.25199377
PMM2,17.63078052,17.26977056,17.09739019,18.51684018
PON2,50.00774986,49.78646354,35.91273921,38.01413703
POU1F1,0.052840198,0.022746121,0.039888038,0
POU3F4,0,0,0,0
CTSA,96.58943767,97.6389241,98.76348841,98.36698613
PPOX,4.538668263,4.514270677,4.629863221,5.179933451
PPT1,20.98774537,21.05536217,24.7069757,23.95356674
PROC,0.047680318,0.075258139,0.650443927,0.688985165
PROS1,4.109773219,4.098255139,2.042373393,1.903155794
PTEN,23.10096467,24.10158743,9.878528245,10.19722334
PTH,0.022342304,0.039183189,0,0.027900482
PTH1R,4.914151981,5.198843968,1.208002732,1.163298017
PTS,21.41894974,22.37438978,21.50443562,21.2520422
PEX2,8.638548036,8.290253739,2.101756802,2.29236325
PEX5,11.62178757,11.78269137,10.53748405,10.34595968
QDPR,15.93118464,15.33281007,18.01291191,17.9297309
RB1,18.25523555,18.04627272,17.47754456,16.60808747
PRPH2,1.129530054,1.137982338,0.814865046,0.765286168
RHAG,0,0,0,0
PITX2,0.408688438,0.49620751,0.989805976,0.736095262
RLBP1,0,0.00728199,0.014366068,0
ROM1,1.317030047,1.579470605,0.897948127,0.943268058
RPE65,0,0.007337833,0.009650825,0.043541013
RS1,0.024040496,0.008131131,0,0.007505285
SAA1,0.832770607,1.413372943,0.223066635,0.167732588
ATXN1,6.196724997,6.588338664,1.661234024,1.701117964
ATXN7,4.010211563,3.830970795,4.094280942,4.155980647
SCN4A,0.030582907,0.032283333,0.035472501,0.014742989
SCN5A,0.544376069,0.483247965,2.952363111,2.88814221
SCNN1B,0.00700294,0,0.096917027,0.043725438
SGCD,12.14795662,12.20577121,0.254547538,0.334087539
SLC12A1,0,0.012191805,0.002137979,0
SLC12A3,0.025045962,0.025495467,0.009042339,0.013598582
SLC2A2,0.042659356,0.022258877,0,0
SLC3A1,0.023517201,0.016497474,0.043395434,0.039156884
SLC4A1,0.066337953,0.029266244,0.020282554,0.048018284
SLC5A1,0.088127486,0.034065195,0.039824924,0.085345897
SNCA,0.073538495,0.059524322,1.620546145,1.335109666
SOX9,0.7304241,0.470238112,1.95711865,2.401569107
STAR,0.125968038,0.029694896,0.037357109,0.071068412
ABCA4,0.590082872,0.526432701,0.059787949,0.043406675
STS,8.012918858,8.668749442,3.611409292,3.461672366
ABCC8,0.016440309,0.014095873,0.050561173,0.061438603
TAT,0.065965308,0.027765063,0.027387761,0.032950297
SERPINA7,0.011395135,0,0.031540541,0.014229945
TCN2,6.714660309,7.277997531,6.002825659,5.427108786
TGFBI,177.6714341,173.6248452,62.69456763,64.17913261
TGM1,0.694196386,1.022205737,0.37764602,0.564299057
TH,0.020018311,0,0.213323071,0.124991703
THBD,0.067658614,0.04746297,0.761572654,0.957556726
TIMP3,358.273649,358.0362826,18.17713707,18.06364283
TNNT2,0.369271787,0.172697752,0.067430582,0.153712301
TPI1,237.5211392,234.2721065,247.4831026,249.9554012
TPMT,6.051943228,7.007691966,4.105748925,4.093309973
TSC1,7.967558823,8.319161371,10.62209362,10.95132351
TSHR,0.012399979,0.011598224,0.000572031,0.015484768
TTPA,0.194429058,0.193423867,0.453915365,0.458738201
TTR,0.156781341,0.175285659,0.054244293,0
TYR,0,0.033980269,0,0.010998059
UMPS,3.039654383,2.978834353,5.133247678,5.140903001
UROD,45.00158956,45.19229871,46.83501574,48.19633913
UROS,29.24099372,26.75514981,22.08359685,19.49052677
VDR,8.687476578,8.688385909,2.580223703,2.262638959
WAS,0.079504418,0.146403812,0.426366072,0.388858523
XDH,0.348866135,0.324697526,0.132076362,0.161549827
XPA,8.253521899,7.516738725,4.060678296,4.236087091
MID1,16.93911241,16.93555158,2.136714289,2.178681004
AIRE,0.007910672,0.005549389,0.021895913,0.052686078
APOB,0.109902006,0.103448503,0.017824058,0.006433253
BLMH,14.31202908,13.84099689,19.30609339,19.83146183
SLC25A20,11.29455429,12.42088876,10.08370444,10.70329543
CASR,0.008880554,0.00778721,0.048648798,0.023103756
CDKN1A,239.0516289,235.9736305,45.69886972,48.87228857
CHM,6.486633501,6.022093306,4.677743951,4.899431305
TPP1,54.27310906,56.0787099,21.60375314,21.94924534
ABCC2,0.199233254,0.094719212,0.221247125,0.128894962
COL5A2,224.3680648,227.8779476,9.914896599,9.675931496
CRYAA,0.016325526,0.042946745,0,0
CSF2RB,0.098648102,0.095495076,0.046744566,0.021870539
CTSK,255.8588323,260.1795635,30.64820538,31.50679674
CYBB,0.008423638,0.013295787,0.032382986,0.010519218
CYB5R3,136.368242,138.6204519,32.42652947,32.86595063
EGR2,0.748873432,0.783726921,0.39756077,0.305686035
ERCC2,13.80050249,14.15656282,9.017057559,8.958814397
EXT2,43.4794817,43.763238,34.46246437,34.31956344
G6PD,62.00921317,60.49817676,22.89587815,22.92909386
GALE,8.452158009,8.131201267,10.43193251,9.635810416
GLB1,40.1489354,41.52527207,38.04579015,37.93648394
GM2A,7.988706485,7.913240568,4.449679361,4.279864362
GP1BB,7.213905524,6.332412399,8.477360023,9.245602362
GPD2,6.111311259,6.176758823,7.298230153,7.752968479
GUCA1A,0.133725261,0.194318985,0.15863037,0.286273014
HFE,7.480911274,7.785738507,0.910718226,1.127713547
HLCS,7.396724326,7.733995999,2.762676835,2.497869582
HRG,0,0.016339711,0,0.023269459
HSD17B1,0.426221976,0.44604555,0.229017411,0.082455867
HSD17B4,31.78089154,31.94500788,21.65407935,21.80593616
IAPP,0,0.009684752,0.025475053,0.024136176
IFNGR1,27.41721088,27.80291251,14.86416447,14.40148312
IL2RA,0,0,0.015652582,0
IL4R,4.860944052,5.516497659,6.877394087,6.831561754
ITGA2B,0.027274498,0.060269715,0.543549293,0.456399669
KEL,0.504589285,0.736330124,0.118583519,0.107001142
KRT10,8.233817329,8.650283375,6.725156755,5.285081425
KRT17,5.515688417,5.114363626,0.44347524,0.880159174
KRT2,0.003766909,0.005285023,0.005213205,0
KRT5,0.05440109,0.034946596,0.030965334,0.032402011
L1CAM,56.57985629,56.06132212,15.77253233,15.71890983
LAMA2,75.46052645,74.58955252,2.800086078,2.74240936
LOR,0.020200326,0.005855856,0,0.059512646
LTBP2,25.84554634,25.78287981,2.708976313,2.843962836
MAT1A,0.005342725,0.011243872,0.007394052,0.013343709
PAFAH1B1,45.86072972,46.32575285,21.97274564,21.04427909
MVK,6.825471502,6.803675992,11.70441645,11.43948929
MYL2,0.058501441,0.015389682,0,0
NCF2,0.241282063,0.238023254,0.511317681,0.706187577
NEU1,17.70277089,18.27770341,87.06578344,87.76246873
NOTCH3,10.96771369,11.12574837,6.99062041,6.949709393
OXCT1,8.014796085,8.406756566,5.791261798,5.846899691
PAFAH2,3.808985375,4.104236105,2.43130364,2.974436043
PCSK1,0.017602241,0.003704427,0.017052406,0.052754919
PDE6A,0.061245316,0.066707262,0.050856188,0.091241137
SLC26A4,0.084880807,0.075336678,0.022983377,0.041477056
ABCB4,0.449279123,0.45716065,0.304544718,0.269074022
PHEX,0.108064594,0.113712053,0,0.055566916
PLEC,101.3931762,102.0482616,17.32392878,17.45995154
PON1,0.041521999,0,0,0.02592579
PSEN2,9.650735229,9.851676847,8.342322201,8.011768739
RAG1,0.171363435,0.126514062,0.142804834,0.179478968
RFX5,9.681442781,9.714875047,9.203718258,8.758519444
SELE,0.018773301,0.009877197,0.012990633,0.029304506
SLC10A2,0.004812552,0.005064057,0.019980962,0.024039156
SLC5A5,0.025428741,0.014270745,0.11965296,0.069860435
SOD1,123.7570706,122.4574146,138.1314902,138.6194255
STK11,19.25205628,20.27033934,15.30444112,15.14239478
SUOX,5.946553529,6.28670986,2.36848071,3.021748313
HNF4A,0.025676458,0.010131867,0.005330231,0.014428839
HNF1B,0.06412777,0.013495818,0.02218737,0.080081074
TEK,0.842646171,0.876629793,0.227417973,0.276788729
THRB,3.449260105,3.484717047,1.656191651,1.84732029
UBE3A,17.98440857,17.80951705,17.0721609,16.74053255
BARD1,2.306631874,1.984530353,2.49364821,2.954004957
PEX1,3.726973684,4.131371038,3.078679292,3.03970723
TWIST1,35.42827916,35.65303465,7.162538877,7.190223876
NR0B1,0.045896872,0,0.158797173,0.057314807
AK1,21.41571304,20.67270829,16.99431091,16.29659036
ALB,0.070145753,0.051100319,0.044805255,0.030321752
ALPL,9.949756963,9.723341628,4.023605958,4.146768271
AMH,0.310921172,0.199146909,0.74834545,0.967861919
AMPD3,5.554184337,5.350148504,3.746707469,3.387684075
APOA4,0.022421879,0.026215164,0.017239282,0.03555537
APOC2,0,0.006562781,0,0.06230725
APP,385.4613927,389.9858774,100.5411576,99.69998584
AQP2,0.002175955,0,0.01405324,0.014492138
ARSA,13.49028285,13.83324077,8.807814942,8.727547558
SERPINC1,0.090990046,0.175532846,0.251850927,0.279330531
ATRX,14.02265917,14.02084663,6.296588896,6.251795437
AVP,0,0.015458053,0.121983935,0.293518481
C1QB,0.052260447,0.048881404,0,0
CFTR,0.192812153,0.118611751,0.053368386,0.025930019
COL10A1,0.143724171,0.174502155,0.030601036,0
COL17A1,0.049553603,0.082665773,0.011964041,0.060724579
COL4A5,5.325613635,5.89718982,1.232616182,1.190171881
CRYBB2,3.03666758,3.235494082,2.44106428,2.530058139
CYP11B1,0.006859646,0.025624365,0.028954841,0.006424609
CYP11B2,0.064008367,0.041281145,0.022860447,0.007735352
CYP1A1,0,0.0220135,2.451309586,2.386047522
ELN,26.02106653,25.91386318,3.329816342,3.604192641
EPX,0,0,0.00617577,0.008358849
EYA1,0.546523952,0.353898653,0.366543961,0.50923862
F10,23.59763318,24.00855027,3.548023419,3.749257034
F12,0.150742469,0.222897772,0.846750505,1.018728087
F2,0.096512825,0.133293022,0.045914241,0.101691011
FBP1,0.995117792,1.143409822,0.379914747,0.523733579
FGA,0.004975824,0.023561372,0,0.018641033
FSHB,0.018787847,0,0.008667132,0.031282359
FUT2,0.011737099,0,0.016243531,0.029313963
GALNS,11.47535909,11.54865058,9.948444663,9.768065459
GDNF,1.460658915,1.436535937,1.101021521,1.506118311
GNAS,459.5732153,462.0258165,381.4052115,378.3034888
HBA2,0.030060555,0.06326304,2.981493484,2.277355719
HBB,0.406729868,0.358692679,0,0
HBD,1.550798376,0.817569901,0,0
HEXA,68.02264367,67.15250353,51.60904875,51.29932015
HEXB,96.62547007,96.71216629,57.42875548,58.89804991
HOXA13,14.15480647,13.91618822,1.622892583,1.781667623
HOXD13,0.943068622,0.97433911,4.975462787,5.836344433
HTR1A,0,0,0,0
KCNJ11,0.039988205,0.025246794,0.177093066,0.260334156
KRT14,0.405012074,0.320510824,0.172308522,0.074037465
LDLR,43.4526217,43.83993667,4.47886433,4.541338718
MAN2B1,36.92327007,37.50347257,23.56113655,24.42981448
MC2R,0.009959822,0.005240161,0.013783873,0.029020983
MPZ,0.130236776,0.195775649,0.102994791,0.092935008
OTC,0,0,0,0
PCCB,13.89034331,14.78486163,7.525857995,6.002905499
PLP1,0.637283757,0.670588226,0.074884022,0.030031064
PMS1,5.428615142,4.679641286,2.759264374,2.31560531
PMS2,11.4468069,12.28794211,8.750698534,8.626187645
RAG2,0,0.015744196,0.041413989,0.018684486
REN,0.049656343,0.087085641,0.017180445,0.031004768
RFXAP,1.789693689,1.815481298,2.851041639,2.773554833
RHO,0,0,0.015154957,0
RYR1,0.047738293,0.033702509,0.223494993,0.285307673
SAG,0.08318644,0.043766883,0.086344261,0.05194052
SFTPB,0.209717718,0.272442368,0.341945226,0.301556869
SMPD1,51.60237113,50.63014211,24.894444,24.94962994
HNF1A,0,0.003940101,0,0
TP53,16.26338652,17.63771606,12.78381598,12.46431158
TPO,0.023123504,0.032442585,0.024001289,0.014438012
TSC2,17.59139347,17.07906447,11.98136233,12.58970749
TSHB,0.06773421,0,0,0
TYRP1,0.044265107,0.013308115,0.017503026,0.015793458
VHL,7.356015466,7.193654324,4.233529158,4.360410945
VWF,0.129713352,0.121687469,0.088333512,0.055279785
WRN,4.426912784,3.702964138,3.526162258,3.260802086
CRX,0.017917867,0.006284752,0,0.016385997
DCX,0.030936229,0.028483837,0.054409613,0.041046871
GDF5,6.135986129,5.926629207,0.073934311,0.190608414
HBA1,0.03157402,0.066448159,3.568571315,2.944017542
HBG1,0.062282998,0.084106984,0.043098205,0
CD53,0.011606021,0.008141702,0.07495659,0.115946356
GSTM1,14.06586619,14.36329936,6.410927766,6.544982218
C8A,0.005068739,0.008000447,0.028059478,0.006329708
FCGR1A,0.008357829,0,0.023133596,0
CRP,0.036102502,0,0.012490994,0.022541928
FCGR3A,0.015759649,0,0,0
FCGR3B,0.016988917,0,0,0
IL10,0,0,0,0
CR1,0.013368387,0.008514249,0.006816213,0.022405227
CD55,16.98980398,17.77958796,56.62504066,55.68092038
IL1A,0.124225652,0.143789458,0.108883809,0.108590811
IL1B,2.585950175,2.146213419,3.024354709,2.83508384
IL1RN,0.072704996,0.076504562,0.373731097,0.272376266
SLC11A1,0.015737829,0.009936173,0.063162964,0.014739741
CCR5,0,0.010454559,0.011458323,0.012406989
SPP1,0.321684014,0.198261492,0.455793697,0.263981214
GC,0.018454222,0.00970932,0,0.011522574
IL8,3.498660672,3.569259911,56.55354099,53.81372996
IL15,4.206000119,4.215508349,1.225780128,0.952908775
IL2,0.015193513,0,0,0
C7,0.024925616,0.054840843,0.012543908,0
IL3,0.039365012,0.020711114,0,0.098315985
IL4,0.014714106,0,0,0
IL9,0,0,0.028391824,0
CD14,1.535018777,1.673762055,1.354680718,1.52795668
TAP1,24.68112904,25.23733474,23.157168,24.19582362
TNF,0.021715386,0.045700465,0.030052958,0.09039201
LTA,0.007984676,0.006786195,0.035701208,0.070871182
IGFBP1,0.022044407,0.092785792,0,0.068821189
IGFBP2,212.6543672,209.5636024,54.68917975,52.40030424
IGFBP3,2310.707941,2309.938515,49.8185566,49.25205664
IGFBP5,3304.980735,3310.7978,10.44211422,10.0092417
IL6,4.700262217,5.915682003,16.45361353,16.01662053
SERPINE1,266.6841101,265.2573826,44.43692486,44.69580273
IFNA2,0,0,0,0
C8G,0.165898613,0.523705441,0.573987502,0.932264229
ORM1,0.030347187,0.026610943,0,0.072184323
ORM2,0.030167405,0.049127548,0,0.044847931
CXCL12,25.18149531,25.94208005,2.796594663,2.495713458
CD59,63.95597681,63.85888683,32.49320724,31.90985357
IGF2,147.9003631,149.3938831,23.7664523,24.0916801
HPX,0.287609557,0.294779261,0.940813731,1.226738759
CNTF,0.441936203,0.394266094,0.983904937,0.83981483
NCAM1,0.22475236,0.269671842,0.619276121,0.412996407
CD4,0.073929413,0.05527395,0,0
SLC11A2,10.37156511,10.12003539,6.914922827,6.926743621
IFNG,0,0.03163152,0.041602235,0.140770614
NOS1,0.001492788,0.012042808,0.024791285,0.016777389
HTR2A,0.010025709,0.031648958,0.012333383,0
BDKRB2,55.46483282,56.42540136,5.71512805,5.687217795
SERPINA5,0.072632405,0.08461691,0.107699409,0.097180113
NOS2,0.030988482,0.037157886,0.059841541,0.114292917
CD79B,0.057689565,0.030352212,0.23951802,0.135077275
LTBP1,40.19480137,39.40360732,4.622942198,4.586973882
IL10RB,28.53660247,27.890742,13.99010385,14.4882466
IFNAR1,21.46345299,21.86286165,7.155546814,7.468465525
ITGAM,0.044105084,0.004035654,0.053077503,0.047893278
BCL2,0.509853306,0.50702033,2.514867474,2.305382631
CXCR1,0.026823946,0,0.005062219,0
RFX2,3.133567912,3.326027669,1.913817457,2.150327432
SOD2,95.34759418,96.10981558,36.19773092,35.08109362
GSR,12.65007115,11.27633661,7.503015682,6.971412245
VTN,4.858445263,4.340170238,0.570325209,0.46044946
FASLG,0,0,0,0
IL13RA2,0.211934573,0.376329847,0.293306359,0.496234358
IL11,2.505952159,2.494739946,11.26164445,10.6583127
SELL,0.014894869,0.031346551,0,0
TGFB1,40.98409486,40.06150847,46.34592947,46.03965511
RPL9,769.0296697,768.4981915,311.8076101,308.8876906
NAT1,3.245086157,3.467862538,3.413742013,3.358045579
ABAT,1.297417517,1.192212717,1.033628597,1.053015942
ACY1,8.291284959,7.705768808,6.599830075,6.442450784
ADH1A,0.622387082,0.969611529,0,0.015140662
ADH1B,2.450200458,2.968315054,0,0.008467932
ADH4,0.183796215,0.357792611,0.254364345,0.183615907
ADH5,128.9579024,125.5023943,23.32188535,23.32108724
ADH7,0,0.030654983,0,0
ADORA1,2.915842897,2.77320331,1.349435965,1.237083865
ADORA2A,0.340202067,0.26351382,1.059349187,1.07093924
ADORA2B,4.544246856,5.340105377,2.603726066,2.38555783
ADORA3,0.024302854,0.017048614,0.022422585,0.02023251
ADRA1D,1.291931341,1.105442133,0.69956826,0.84420831
ADRA1B,3.776107106,3.413088731,0.535993298,0.766773082
ADRA1A,0,0.008389772,0,0
ADRA2A,0.690275089,0.647290505,0.110477403,0.170053907
ADRA2B,0.011136948,0,0.365286982,0.380139086
ADRA2C,0.250786087,0.33621818,2.888005316,3.930153872
ADRB1,0.016945386,0.057653413,0.457304788,0.595151794
AGTR1,0.09263142,0.129963122,0.213661731,0.318108129
AGTR2,0.010455695,0.013202532,0.00434104,0.021040096
AHCY,47.46489375,47.72474746,51.35368913,52.34744843
ALAS1,12.2678202,11.41564187,18.02503347,18.55225037
ALDH1A1,813.8922427,808.8784542,6.247184026,6.691546114
ALDH2,18.7810854,19.37860548,16.61665955,17.52033801
ALDH3A1,0.73646668,0.744458559,0.14155991,0.127733366
ALDH1B1,14.03036727,15.32835644,6.025887198,5.333754257
ALDH1A3,2.945246265,2.83633822,8.884289141,9.025913745
ALDH3B2,3.548109644,3.444672537,0.246944585,0.357091077
ALDH9A1,30.77178727,31.22744498,22.92424577,23.51647567
ALOX12,0.015425475,0.032463222,0.032022076,0.009631464
ALOX5,0.021304142,0.014944998,0.235870538,0.221700434
AMY2A,0.557188588,0.469045825,0.863654234,1.308108635
ANXA1,521.3632175,531.3740018,65.2712001,70.60862169
ATP1A1,89.13606634,87.40345088,108.1488234,108.5303349
ATP1A2,0.334382584,0.224440619,0.088402525,0.04716717
ATP4A,0.035770286,0.026885459,0.049504204,0.082956702
ATP4B,0,0,0,0.091026022
AVPR1A,0.00851543,0.017920893,0.04178286,0.0367351
AVPR1B,0.157966264,0.129523314,0,0.025618717
BCKDHA,6.288434171,5.900776267,9.023510627,8.649977778
BDKRB1,6.528177387,6.177993276,3.501654655,4.468880916
BLVRA,31.9990571,32.44981375,24.54070026,24.95898155
BLVRB,26.11141943,27.09594441,23.58156575,27.48666846
TSPO,111.8171876,113.1208623,49.11023387,50.3371146
C4BPA,0.064865396,0.017063816,0.044885157,0.044551211
C4BPB,0.048932652,0.034326582,0.02257341,0
CA4,0.063038598,0,0.319887778,0.157441889
CACNA1C,5.186833843,5.136344064,1.182225125,1.354010951
CACNA1D,0.037677867,0.034691049,0.094511357,0.098219235
CACNA1E,0.020546436,0.026865329,0.023555781,0.021761095
CACNA2D1,10.23533568,9.358237356,2.304885711,2.020339466
CACNB1,1.627660136,1.674877154,1.424508067,1.342644635
CACNB2,0.044774617,0.04068983,0.039432736,0.020332133
CACNB3,15.58283559,15.32324187,7.853722741,7.584833373
CACNB4,0.069527749,0.049173969,0.232406902,0.222042794
CACNG1,0.041395984,0,0.031827709,0
CALCB,0.035279603,0.092808291,0.268538188,0.484618656
CCK,0.093640613,0.218489042,3.752583034,4.118178621
CCKAR,0,0.022755136,0,0
CD3D,0,0.012913002,0,0
CD3E,0,0,0.033270789,0.03002114
CD247,0,0.01140469,0.063748359,0.081207363
CGA,0.048433117,0,0.4021734,0.604820039
CGB,0.0122507,0,0.078250745,0.147099542
CHRM1,0.017179488,0.038414238,0.184260222,0.160899699
CHRM2,26.61143266,26.13550526,0.547159825,0.484740551
CHRM3,3.267410714,3.277121508,3.487949541,3.656097476
CHRM4,0.111498447,0.039108453,2.794689626,3.016787147
CHRNA2,0.037562758,0.018821804,0.018566033,0.013960531
CHRNA3,0.049330838,0.011535304,0.363752367,0.401560646
CHRNA4,0.008749359,0.012083663,0.036325964,0.086042006
CHRNA5,0.281107256,0.275197717,4.205312649,3.698450333
CHRNA7,0.043482691,0.049568023,1.083199846,1.228538445
CHRNB1,0.895525753,1.185760163,2.024289284,2.217979568
CHRNB2,0.017493266,0.020080871,0.035214204,0.047662104
CHRNB3,0.01396823,0.02939642,0,0
CHRNB4,0,0.015634861,0.431827117,0.357178599
CHRND,0.04501136,0.036599188,0.02888147,0.030659457
COMT,55.29926482,56.33973239,21.76100222,21.39012746
CRAT,19.33069717,18.76807337,12.89406064,13.21934124
CRH,0,0.026690474,0,0.031675024
CSF1,50.20776695,50.7218223,7.415863624,7.257433352
CSF2,0.185341508,0.195027461,1.656581552,1.157248024
CSF3,0.125661426,0.192332358,3.557226252,3.209782227
CSF3R,0.072910145,0.057540324,0.034454965,0.026648275
CYP1A2,0.005816001,0.028559746,0.072058084,0.043577216
CYP2A6,0.01718314,0.009040566,0.02140251,0.019312068
CYP2A7,0.018603894,0.005593181,0.005517175,0.004978297
CYP2A13,0.006888877,0.009061113,0.021451152,0.019355959
CYP2B6,0.066845104,0.112866073,0.016493678,0.00454749
CYP2C19,0,0.007578609,0.006834855,0.060130937
CYP2C8,0.018905027,0.039786008,0.005232714,0.017706075
CYP2C9,0,0.03342046,0.013524638,0.023186935
CYP2C18,0.007146026,0.002506492,0.112742873,0.066928269
CYP2E1,0.654587961,0.551037398,1.993014073,1.531323068
CYP2F1,0.009959822,0,0,0
CYP2J2,0.058761343,0.02404586,0.840333776,0.599266899
CYP4A11,0.019003799,0.029995407,0.128213784,0.224707116
CYP4B1,0.025317822,0,0,0
CYP7A1,0.012651573,0.026625488,0.008754557,0.015798951
CYP11A1,0.472796014,0.475701369,0.886336579,0.77624314
CYP24A1,0.066821686,0.058594824,0.019266191,0.05563011
CYP26A1,0.102991801,0.126436515,0.190047018,0.203637969
CYP27A1,8.787959939,9.180452077,9.450855668,10.28085922
CYP27B1,0.299819886,0.271884383,0.870351536,0.736638544
CYP51A1,25.84565813,26.03309599,25.71855853,25.24308878
DBH,0,0.020801163,0.013678996,0.00822862
DCK,8.260449302,8.21681858,9.681263214,11.52550174
ACE,2.508089171,2.530683934,1.344830539,1.206621455
DDC,0,0,0,0
DHFR,8.018462986,7.541806616,8.854574167,9.377116078
DRD1,0.060208745,0.07943047,0.074620077,0.127930287
DRD2,0,0.021271289,0.647185264,0.706825998
DRD3,0,0.011668945,0.046041498,0.013848166
DRD4,0.122401487,0.168608543,0,0.033349475
DRD5,0.022962924,0.016108644,0.190676909,0.181611472
EPO,0.118509404,0.028777548,0.03784865,0.034151868
